x,y
1456953540,24
1456953600,31
1456953660,14
1456953720,23
1456953780,16
1456953840,11
1456953900,25
1456953960,34
1456954020,26
1456954080,27
1456954140,18
1456954200,33
1456954260,26
1456954320,16
1456954380,32
1456954440,13
1456954500,27
1456954560,34
1456954620,16
1456954680,33
1456954740,27
1456954800,33
1456954860,20
1456954920,15
1456954980,17
1456955040,18
1456955100,12
1456955160,10
1456955220,18
1456955280,23
1456955340,17
1456955400,32
1456955460,18
1456955520,21
1456955580,20
1456955640,26
1456955700,22
1456955760,11
1456955820,25
1456955880,14
1456955940,28
1456956000,35
1456956060,13
1456956120,18
1456956180,16
1456956240,35
1456956300,23
1456956360,35
1456956420,33
1456956480,29
1456956540,35
1456956600,26
1456956660,28
1456956720,19
1456956780,32
1456956840,10
1456956900,29
1456956960,34
1456957020,12
1456957080,11
1456957140,22
1456957200,19
1456957260,10
1456957320,32
1456957380,32
1456957440,22
1456957500,23
1456957560,18
1456957620,23
1456957680,14
1456957740,25
1456957800,15
1456957860,13
1456957920,30
1456957980,25
1456958040,21
1456958100,30
1456958160,12
1456958220,21
1456958280,29
1456958340,33
1456958400,22
1456958460,20
1456958520,25
1456958580,31
1456958640,16
1456958700,27
1456958760,27
1456958820,16
1456958880,29
1456958940,30
1456959000,28
1456959060,14
1456959120,30
1456959180,27
1456959240,10
1456959300,16
1456959360,14
1456959420,21
1456959480,29
1456959540,20
1456959600,12
1456959660,10
1456959720,25
1456959780,32
1456959840,25
1456959900,11
1456959960,26
1456960020,27
1456960080,24
1456960140,22
1456960200,26
1456960260,10
1456960320,32
1456960380,18
1456960440,33
1456960500,14
1456960560,35
1456960620,26
1456960680,20
1456960740,31
1456960800,21
1456960860,15
1456960920,11
1456960980,17
1456961040,32
1456961100,12
1456961160,24
1456961220,12
1456961280,25
1456961340,19
1456961400,22
1456961460,27
1456961520,22
1456961580,11
1456961640,25
1456961700,11
1456961760,14
1456961820,16
1456961880,31
1456961940,28
1456962000,30
1456962060,21
1456962120,30
1456962180,26
1456962240,29
1456962300,30
1456962360,30
1456962420,31
1456962480,20
1456962540,14
1456962600,28
1456962660,31
1456962720,19
1456962780,29
1456962840,13
1456962900,17
1456962960,31
1456963020,29
1456963080,19
1456963140,22
1456963200,14
1456963260,33
1456963320,15
1456963380,26
1456963440,11
1456963500,31
1456963560,30
1456963620,15
1456963680,13
1456963740,25
1456963800,10
1456963860,33
1456963920,12
1456963980,32
1456964040,23
1456964100,32
1456964160,26
1456964220,19
1456964280,29
1456964340,11
1456964400,25
1456964460,21
1456964520,34
1456964580,35
1456964640,14
1456964700,13
1456964760,18
1456964820,12
1456964880,32
1456964940,28
1456965000,24
1456965060,13
1456965120,25
1456965180,32
1456965240,29
1456965300,26
1456965360,27
1456965420,25
1456965480,34
1456965540,30
1456965600,14
1456965660,10
1456965720,27
1456965780,17
1456965840,32
1456965900,16
1456965960,15
1456966020,23
1456966080,25
1456966140,10
1456966200,26
1456966260,14
1456966320,21
1456966380,24
1456966440,15
1456966500,27
1456966560,28
1456966620,24
1456966680,29
1456966740,26
1456966800,18
1456966860,20
1456966920,29
1456966980,33
1456967040,18
1456967100,25
1456967160,26
1456967220,35
1456967280,14
1456967340,26
1456967400,31
1456967460,21
1456967520,26
1456967580,22
1456967640,30
1456967700,24
1456967760,30
1456967820,11
1456967880,11
1456967940,19
1456968000,11
1456968060,27
1456968120,25
1456968180,22
1456968240,18
1456968300,33
1456968360,15
1456968420,12
1456968480,21
1456968540,11
1456968600,28
1456968660,29
1456968720,23
1456968780,24
1456968840,28
1456968900,31
1456968960,13
1456969020,20
1456969080,30
1456969140,19
1456969200,12
1456969260,25
1456969320,32
1456969380,28
1456969440,13
1456969500,26
1456969560,17
1456969620,33
1456969680,27
1456969740,20
1456969800,18
1456969860,30
1456969920,14
1456969980,35
1456970040,18
1456970100,24
1456970160,32
1456970220,24
1456970280,26
1456970340,19
1456970400,25
1456970460,18
1456970520,14
1456970580,12
1456970640,32
1456970700,33
1456970760,33
1456970820,11
1456970880,19
1456970940,29
1456971000,23
1456971060,22
1456971120,20
1456971180,19
1456971240,16
1456971300,23
1456971360,12
1456971420,25
1456971480,22
1456971540,31
1456971600,10
1456971660,30
1456971720,26
1456971780,16
1456971840,29
1456971900,10
1456971960,30
1456972020,28
1456972080,24
1456972140,20
1456972200,11
1456972260,15
1456972320,30
1456972380,16
1456972440,19
1456972500,29
1456972560,15
1456972620,18
1456972680,30
1456972740,26
1456972800,11
1456972860,19
1456972920,12
1456972980,21
1456973040,31
1456973100,21
1456973160,10
1456973220,35
1456973280,10
1456973340,22
1456973400,30
1456973460,12
1456973520,18
1456973580,22
1456973640,18
1456973700,12
1456973760,23
1456973820,14
1456973880,32
1456973940,13
1456974000,24
1456974060,33
1456974120,19
1456974180,21
1456974240,15
1456974300,30
1456974360,14
1456974420,22
1456974480,13
1456974540,10
1456974600,13
1456974660,16
1456974720,20
1456974780,17
1456974840,30
1456974900,15
1456974960,28
1456975020,30
1456975080,14
1456975140,31
1456975200,19
1456975260,10
1456975320,33
1456975380,27
1456975440,23
1456975500,18
1456975560,31
1456975620,12
1456975680,24
1456975740,27
1456975800,17
1456975860,15
1456975920,27
1456975980,26
1456976040,26
1456976100,32
1456976160,23
1456976220,30
1456976280,19
1456976340,26
1456976400,30
1456976460,24
1456976520,34
1456976580,14
1456976640,31
1456976700,28
1456976760,21
1456976820,26
1456976880,25
1456976940,27
1456977000,21
1456977060,34
1456977120,28
1456977180,20
1456977240,27
1456977300,17
1456977360,30
1456977420,23
1456977480,21
1456977540,19
1456977600,16
1456977660,28
1456977720,24
1456977780,33
1456977840,21
1456977900,14
1456977960,30
1456978020,34
1456978080,34
1456978140,15
1456978200,26
1456978260,30
1456978320,29
1456978380,24
1456978440,35
1456978500,26
1456978560,17
1456978620,22
1456978680,16
1456978740,34
1456978800,14
1456978860,29
1456978920,34
1456978980,34
1456979040,14
1456979100,25
1456979160,15
1456979220,10
1456979280,14
1456979340,28
1456979400,19
1456979460,21
1456979520,20
1456979580,35
1456979640,18
1456979700,31
1456979760,13
1456979820,14
1456979880,31
1456979940,13
1456980000,21
1456980060,21
1456980120,34
1456980180,16
1456980240,10
1456980300,35
1456980360,33
1456980420,19
1456980480,23
1456980540,13
1456980600,19
1456980660,27
1456980720,33
1456980780,17
1456980840,27
1456980900,13
1456980960,34
1456981020,34
1456981080,13
1456981140,13
1456981200,26
1456981260,23
1456981320,26
1456981380,13
1456981440,24
1456981500,10
1456981560,34
1456981620,28
1456981680,17
1456981740,32
1456981800,33
1456981860,28
1456981920,17
1456981980,33
1456982040,35
1456982100,19
1456982160,34
1456982220,32
1456982280,30
1456982340,22
1456982400,11
1456982460,15
1456982520,15
1456982580,10
1456982640,22
1456982700,33
1456982760,13
1456982820,23
1456982880,33
1456982940,19
1456983000,26
1456983060,24
1456983120,34
1456983180,18
1456983240,27
1456983300,22
1456983360,18
1456983420,27
1456983480,14
1456983540,27
1456983600,23
1456983660,14
1456983720,20
1456983780,33
1456983840,13
1456983900,21
1456983960,18
1456984020,12
1456984080,19
1456984140,15
1456984200,26
1456984260,20
1456984320,20
1456984380,31
1456984440,23
1456984500,33
1456984560,30
1456984620,26
1456984680,22
1456984740,28
1456984800,35
1456984860,12
1456984920,18
1456984980,33
1456985040,22
1456985100,35
1456985160,20
1456985220,32
1456985280,28
1456985340,26
1456985400,24
1456985460,18
1456985520,32
1456985580,34
1456985640,15
1456985700,10
1456985760,21
1456985820,25
1456985880,14
1456985940,30
1456986000,30
1456986060,30
1456986120,16
1456986180,15
1456986240,27
1456986300,29
1456986360,14
1456986420,24
1456986480,22
1456986540,26
1456986600,18
1456986660,23
1456986720,30
1456986780,26
1456986840,23
1456986900,18
1456986960,27
1456987020,33
1456987080,14
1456987140,21
1456987200,25
1456987260,28
1456987320,29
1456987380,24
1456987440,28
1456987500,10
1456987560,24
1456987620,13
1456987680,26
1456987740,28
1456987800,35
1456987860,20
1456987920,24
1456987980,16
1456988040,27
1456988100,15
1456988160,11
1456988220,33
1456988280,29
1456988340,23
1456988400,25
1456988460,13
1456988520,11
1456988580,21
1456988640,29
1456988700,26
1456988760,29
1456988820,22
1456988880,25
1456988940,34
1456989000,34
1456989060,14
1456989120,26
1456989180,29
1456989240,30
1456989300,19
1456989360,30
1456989420,18
1456989480,24
1456989540,20
1456989600,12
1456989660,24
1456989720,32
1456989780,28
1456989840,32
1456989900,26
1456989960,34
1456990020,33
1456990080,23
1456990140,29
1456990200,23
1456990260,13
1456990320,33
1456990380,26
1456990440,26
1456990500,28
1456990560,16
1456990620,20
1456990680,17
1456990740,31
1456990800,18
1456990860,17
1456990920,11
1456990980,10
1456991040,10
1456991100,32
1456991160,19
1456991220,30
1456991280,16
1456991340,10
1456991400,16
1456991460,21
1456991520,24
1456991580,13
1456991640,13
1456991700,20
1456991760,29
1456991820,13
1456991880,19
1456991940,18
1456992000,35
1456992060,34
1456992120,23
1456992180,34
1456992240,24
1456992300,14
1456992360,28
1456992420,30
1456992480,24
1456992540,35
1456992600,27
1456992660,34
1456992720,18
1456992780,29
1456992840,34
1456992900,19
1456992960,27
1456993020,18
1456993080,15
1456993140,33
1456993200,18
1456993260,22
1456993320,20
1456993380,34
1456993440,27
1456993500,24
1456993560,20
1456993620,20
1456993680,29
1456993740,31
1456993800,30
1456993860,28
1456993920,30
1456993980,18
1456994040,26
1456994100,18
1456994160,24
1456994220,19
1456994280,15
1456994340,12
1456994400,20
1456994460,34
1456994520,10
1456994580,29
1456994640,27
1456994700,34
1456994760,14
1456994820,20
1456994880,18
1456994940,19
1456995000,20
1456995060,28
1456995120,31
1456995180,30
1456995240,28
1456995300,24
1456995360,20
1456995420,12
1456995480,34
1456995540,14
1456995600,10
1456995660,31
1456995720,32
1456995780,30
1456995840,15
1456995900,25
1456995960,12
1456996020,29
1456996080,10
1456996140,19
1456996200,33
1456996260,20
1456996320,18
1456996380,33
1456996440,13
1456996500,11
1456996560,33
1456996620,19
1456996680,22
1456996740,18
1456996800,29
1456996860,32
1456996920,12
1456996980,26
1456997040,26
1456997100,33
1456997160,15
1456997220,11
1456997280,11
1456997340,15
1456997400,17
1456997460,11
1456997520,10
1456997580,13
1456997640,31
1456997700,15
1456997760,30
1456997820,10
1456997880,10
1456997940,30
1456998000,19
1456998060,33
1456998120,15
1456998180,27
1456998240,32
1456998300,20
1456998360,31
1456998420,30
1456998480,30
1456998540,17
1456998600,14
1456998660,25
1456998720,13
1456998780,18
1456998840,15
1456998900,31
1456998960,15
1456999020,20
1456999080,34
1456999140,17
1456999200,28
1456999260,15
1456999320,18
1456999380,30
1456999440,21
1456999500,14
1456999560,10
1456999620,15
1456999680,16
1456999740,10
1456999800,10
1456999860,25
1456999920,10
1456999980,17
1457000040,19
1457000100,32
1457000160,29
1457000220,14
1457000280,28
1457000340,25
1457000400,21
1457000460,32
1457000520,14
1457000580,26
1457000640,15
1457000700,22
1457000760,23
1457000820,22
1457000880,34
1457000940,22
1457001000,29
1457001060,26
1457001120,27
1457001180,14
1457001240,21
1457001300,14
1457001360,18
1457001420,23
1457001480,20
1457001540,24
1457001600,25
1457001660,22
1457001720,15
1457001780,25
1457001840,31
1457001900,24
1457001960,22
1457002020,26
1457002080,30
1457002140,14
1457002200,16
1457002260,17
1457002320,13
1457002380,22
1457002440,33
1457002500,20
1457002560,34
1457002620,23
1457002680,32
1457002740,33
1457002800,35
1457002860,26
1457002920,23
1457002980,28
1457003040,32
1457003100,10
1457003160,33
1457003220,16
1457003280,23
1457003340,19
1457003400,32
1457003460,13
1457003520,33
1457003580,11
1457003640,30
1457003700,30
1457003760,28
1457003820,16
1457003880,20
1457003940,22
1457004000,23
1457004060,26
1457004120,32
1457004180,26
1457004240,13
1457004300,31
1457004360,10
1457004420,13
1457004480,18
1457004540,32
1457004600,10
1457004660,17
1457004720,24
1457004780,26
1457004840,10
1457004900,20
1457004960,26
1457005020,35
1457005080,26
1457005140,16
1457005200,20
1457005260,22
1457005320,21
1457005380,17
1457005440,26
1457005500,15
1457005560,13
1457005620,18
1457005680,22
1457005740,23
1457005800,32
1457005860,35
1457005920,16
1457005980,28
1457006040,25
1457006100,21
1457006160,24
1457006220,27
1457006280,24
1457006340,32
1457006400,23
1457006460,25
1457006520,16
1457006580,14
1457006640,17
1457006700,18
1457006760,24
1457006820,33
1457006880,17
1457006940,17
1457007000,15
1457007060,27
1457007120,31
1457007180,26
1457007240,10
1457007300,21
1457007360,32
1457007420,13
1457007480,29
1457007540,20
1457007600,28
1457007660,28
1457007720,21
1457007780,34
1457007840,20
1457007900,10
1457007960,19
1457008020,10
1457008080,29
1457008140,10
1457008200,33
1457008260,16
1457008320,25
1457008380,13
1457008440,22
1457008500,34
1457008560,21
1457008620,13
1457008680,33
1457008740,30
1457008800,20
1457008860,13
1457008920,23
1457008980,15
1457009040,29
1457009100,25
1457009160,27
1457009220,27
1457009280,30
1457009340,22
1457009400,11
1457009460,22
1457009520,14
1457009580,22
1457009640,21
1457009700,27
1457009760,24
1457009820,32
1457009880,27
1457009940,17
1457010000,32
1457010060,24
1457010120,26
1457010180,23
1457010240,29
1457010300,12
1457010360,21
1457010420,16
1457010480,17
1457010540,21
1457010600,12
1457010660,27
1457010720,24
1457010780,27
1457010840,35
1457010900,17
1457010960,16
1457011020,28
1457011080,11
1457011140,10
1457011200,14
1457011260,12
1457011320,25
1457011380,21
1457011440,25
1457011500,12
1457011560,12
1457011620,13
1457011680,34
1457011740,31
1457011800,23
1457011860,33
1457011920,22
1457011980,13
1457012040,22
1457012100,15
1457012160,17
1457012220,10
1457012280,24
1457012340,25
1457012400,21
1457012460,26
1457012520,18
1457012580,35
1457012640,20
1457012700,17
1457012760,18
1457012820,26
1457012880,11
1457012940,19
1457013000,29
1457013060,18
1457013120,22
1457013180,18
1457013240,29
1457013300,13
1457013360,20
1457013420,33
1457013480,18
1457013540,20
1457013600,28
1457013660,33
1457013720,19
1457013780,14
1457013840,12
1457013900,32
1457013960,22
1457014020,20
1457014080,32
1457014140,10
1457014200,11
1457014260,17
1457014320,28
1457014380,21
1457014440,18
1457014500,14
1457014560,31
1457014620,26
1457014680,31
1457014740,32
1457014800,12
1457014860,26
1457014920,14
1457014980,26
1457015040,10
1457015100,35
1457015160,29
1457015220,20
1457015280,34
1457015340,13
1457015400,32
1457015460,27
1457015520,11
1457015580,16
1457015640,33
1457015700,13
1457015760,12
1457015820,19
1457015880,25
1457015940,10
1457016000,21
1457016060,28
1457016120,17
1457016180,16
1457016240,14
1457016300,25
1457016360,20
1457016420,35
1457016480,17
1457016540,17
1457016600,31
1457016660,21
1457016720,33
1457016780,12
1457016840,11
1457016900,33
1457016960,13
1457017020,32
1457017080,19
1457017140,12
1457017200,12
1457017260,16
1457017320,29
1457017380,13
1457017440,24
1457017500,26
1457017560,18
1457017620,28
1457017680,12
1457017740,34
1457017800,28
1457017860,25
1457017920,26
1457017980,35
1457018040,31
1457018100,30
1457018160,26
1457018220,18
1457018280,31
1457018340,35
1457018400,25
1457018460,29
1457018520,21
1457018580,25
1457018640,31
1457018700,24
1457018760,24
1457018820,34
1457018880,23
1457018940,34
1457019000,10
1457019060,25
1457019120,16
1457019180,31
1457019240,28
1457019300,32
1457019360,24
1457019420,10
1457019480,24
1457019540,28
1457019600,10
1457019660,16
1457019720,17
1457019780,27
1457019840,15
1457019900,15
1457019960,23
1457020020,33
1457020080,23
1457020140,19
1457020200,34
1457020260,14
1457020320,14
1457020380,21
1457020440,29
1457020500,35
1457020560,10
1457020620,18
1457020680,35
1457020740,23
1457020800,18
1457020860,12
1457020920,12
1457020980,24
1457021040,35
1457021100,32
1457021160,20
1457021220,23
1457021280,32
1457021340,34
1457021400,17
1457021460,35
1457021520,16
1457021580,25
1457021640,26
1457021700,21
1457021760,32
1457021820,15
1457021880,20
1457021940,19
1457022000,26
1457022060,18
1457022120,25
1457022180,30
1457022240,30
1457022300,19
1457022360,31
1457022420,32
1457022480,29
1457022540,33
1457022600,21
1457022660,11
1457022720,35
1457022780,23
1457022840,27
1457022900,34
1457022960,19
1457023020,13
1457023080,24
1457023140,17
1457023200,11
1457023260,31
1457023320,16
1457023380,17
1457023440,22
1457023500,34
1457023560,30
1457023620,18
1457023680,16
1457023740,16
1457023800,29
1457023860,34
1457023920,26
1457023980,19
1457024040,29
1457024100,22
1457024160,30
1457024220,26
1457024280,18
1457024340,23
1457024400,23
1457024460,29
1457024520,26
1457024580,22
1457024640,18
1457024700,17
1457024760,23
1457024820,29
1457024880,20
1457024940,13
1457025000,13
1457025060,23
1457025120,10
1457025180,21
1457025240,32
1457025300,23
1457025360,22
1457025420,28
1457025480,33
1457025540,28
1457025600,10
1457025660,29
1457025720,26
1457025780,26
1457025840,14
1457025900,21
1457025960,13
1457026020,10
1457026080,12
1457026140,23
1457026200,23
1457026260,25
1457026320,19
1457026380,15
1457026440,14
